84,0.21989826156798464,14508
82,0.22659487538415685,14509
89,0.2071658270626522,14507
88,0.18375445630721265,14506
62,0.3415031730439956,14517
81,0.2333113395050678,14519
84,0.21010718046091384,14518
97,0.18208104078756537,14516
64,0.30620016939841915,14523
67,0.2845556469962109,14521
62,0.3245287955309266,14520
79,0.23475495922802,14522
70,0.2771655354343261,14524
69,0.2940524805484249,14525
76,0.24656165587272194,14526
77,0.24740868296141835,14527
72,0.2619134896527492,14530
65,0.2829504353053468,14529
64,0.3143423374775079,14532
77,0.23587304634491602,14531
48,0.42997786666066745,14533
57,0.3315910130183137,14534
55,0.35422112115782284,14536
53,0.3601638616176525,14535
64,0.36749571209898935,14540
60,0.3549045980377627,14539
59,0.3926338383899385,14538
70,0.2797841765645024,14537
56,0.34101300756189107,14546
64,0.319425103845732,14548
62,0.35527782125923607,14547
82,0.23417641211765244,14545
58,0.33779716688554756,14559
60,0.331414009979424,14560
71,0.2912101768401803,14558
81,0.2286677764625747,14561
69,0.3203884906333485,14562
74,0.2486024787532967,14563
56,0.34576472855517437,14565
74,0.27050545375114576,14564
67,0.305979880098812,14591
63,0.3433166969044605,14590
79,0.2347623675571051,14589
74,0.29274834350799317,14592
65,0.3224806255912179,14598
64,0.30805711133513475,14600
71,0.2581214935193257,14599
70,0.28495134943706807,14597
60,0.3537078532801573,14603
63,0.2874860802021216,14604
65,0.30845585537998493,14601
75,0.27127370180856963,14602
84,0.23533004454588136,14620
90,0.18015639540919534,14621
91,0.19820819505065565,14619
103,0.1316776753786225,14618
53,0.3713529044712358,14635
54,0.372538002098767,14637
57,0.3860027208973142,14634
63,0.30409838519599985,14636
75,0.2573169903289685,14645
75,0.27606398695506434,14647
78,0.2533886488271996,14646
83,0.22481630423311574,14648
58,0.3348303270877635,14650
66,0.302646116147883,14652
72,0.2979969537249466,14651
86,0.21431438698303604,14653
61,0.31195203102258956,14657
57,0.31472467988584557,14659
67,0.26950311335857546,14658
53,0.3806006202419881,14656
62,0.3320183569958149,14664
61,0.32049687044949104,14663
58,0.3409476935815121,14661
55,0.3741175318815402,14662
56,0.3745073305275214,14668
57,0.3365459710665803,14666
69,0.27775983886587563,14665
64,0.31332508686380495,14667
