8,0.8493715064096553,13747
8,0.8499243718753235,13748
8,0.8799684792094397,13746
8,0.8449640254760244,13745
8,0.8478220139860282,13752
9,0.817519134240371,13750
8,0.8554599340403514,13749
8,0.846837591334003,13751
9,0.8231746319546894,13753
9,0.8354265830429026,13756
8,0.8467437858322789,13755
8,0.841628798053368,13754
8,0.8540073951833392,13757
8,0.8458328645464874,13760
8,0.8441652398528176,13759
8,0.83248584687219,13758
8,0.8283429431108466,13765
8,0.8552581601845828,13766
8,0.8611700947341656,13763
8,0.8581658664051581,13764
8,0.8447936955202042,13771
8,0.846480793934173,13770
8,0.8844847962058011,13769
8,0.8279568113846584,13772
8,0.8538625388471903,13775
8,0.8603573158068181,13774
8,0.8420859879770893,13776
8,0.8392695802608421,13773
7,0.8774173088971745,13778
7,0.8642922943275166,13780
7,0.8937087293205249,13779
9,0.8504827782666349,13777
8,0.8286791294690723,13781
8,0.8532771910189976,13783
8,0.8400282864996226,13782
8,0.8472788779338598,13784
8,0.8670697163305887,13785
8,0.8531967169016511,13786
8,0.8213443434534443,13788
8,0.8179387267951876,13787
8,0.8209620127691373,13792
8,0.8228082884940452,13790
8,0.8389756684072889,13789
8,0.8301257358116548,13791
8,0.8385339338056574,13796
8,0.846765302021393,13794
9,0.8051888283044544,13793
10,0.7863937702317765,13795
8,0.8444511181261828,13799
8,0.8212000628382331,13800
8,0.8273457160771576,13797
8,0.8578468856649536,13798
7,0.856531828140199,13802
7,0.8447748991626333,13803
7,0.8456708766535007,13801
7,0.8653725251146792,13804
8,0.854807971086845,13805
8,0.8707202204542364,13807
8,0.8485082995442914,13808
9,0.8500229802939877,13806
8,0.8681055591569709,13812
8,0.8471919938398713,13813
8,0.8480187297912796,13811
8,0.8665031539069975,13810
8,0.8435956241438023,13816
8,0.8631275003282173,13814
8,0.8551563587239247,13815
8,0.8476086811615311,13817
6,0.8804973052661693,13820
6,0.8695641527091498,13819
6,0.8685265920810181,13818
6,0.8771221799089044,13821
6,0.8881083744475067,13825
6,0.8692866705202558,13822
6,0.8969349049069386,13823
6,0.8784510334957147,13824
6,0.8860278677843199,13826
6,0.896058399626235,13829
6,0.8609550807423266,13828
6,0.891947888480917,13827
