9,0.8273400643477075,11912
9,0.8273400643477075,11914
11,0.8016293621781551,11915
11,0.8126203893379675,11913
6,0.8795523914137472,11917
6,0.8908879654099626,11916
6,0.8897093592366582,11918
6,0.8772504070141488,11919
8,0.8510825006078769,11922
8,0.8510825006078769,11920
8,0.851082500607877,11921
8,0.8499565553396117,11923
7,0.8705213478560869,11924
7,0.870521347856087,11925
7,0.8577643609756298,11926
7,0.868219547413377,11927
11,0.796434499429018,11928
12,0.7909023365115081,11929
11,0.796434499429018,11930
12,0.7909023365115081,11931
0,1,11935
0,1,11932
0,1,11933
0,1,11934
8,0.8476756959643557,11938
8,0.8476756959643557,11936
10,0.8177862504562722,11939
10,0.8147941138156016,11937
7,0.8678403066691587,11943
7,0.8653661373967714,11942
7,0.8570448443646516,11941
7,0.8653661373967714,11940
2,0.9652348742899459,11946
2,0.9652348742899459,11944
2,0.9626446654157187,11947
2,0.9583267195193392,11945
6,0.8788730016571817,11949
6,0.9014182702942484,11948
6,0.8706632257772761,11951
6,0.9026123873697501,11950
9,0.8382772355181493,11953
9,0.8382772355181493,11955
11,0.783716559124676,11954
11,0.7998011927650281,11952
8,0.8596027563921712,11957
8,0.8584655391947126,11956
8,0.8520760340952845,11959
8,0.8584655391947126,11958
3,0.9314805855295911,11962
3,0.9314805855295911,11960
3,0.9314805855295911,11963
3,0.9314805855295911,11961
7,0.8770586211519974,11967
7,0.8670367313024131,11964
7,0.8670367313024131,11965
7,0.8670367313024131,11966
8,0.8538888125575193,11968
8,0.8538888125575194,11970
8,0.8574645554481376,11969
8,0.8520760340952845,11971
11,0.8099497063689615,11975
11,0.8105990537027539,11972
11,0.8105990537027539,11974
11,0.8099497063689615,11973
5,0.8888334020325342,11978
5,0.902213661065414,11979
5,0.8926627338265265,11976
5,0.8900108478172718,11977
9,0.8224405726079121,11981
10,0.8217311945267223,11982
9,0.8224405726079121,11983
10,0.8281554190451891,11980
10,0.8277541485221486,11986
10,0.8277541485221486,11984
10,0.8277541485221485,11987
10,0.8095445288701844,11985
7,0.865889679278285,11989
7,0.865889679278285,11991
7,0.867036731302413,11988
7,0.8658896792782852,11990
