8,0.8638532138858842,13290
6,0.8779285424664205,13291
7,0.8735384229289477,13293
8,0.8499230310975696,13294
12,0.7808389701765727,13295
8,0.850470774506456,13296
8,0.8587374919860068,13297
7,0.853334646872756,13298
9,0.8518805717188234,13299
10,0.8215932263749226,13300
7,0.8708065038267664,13301
11,0.8057284412951689,13302
7,0.8821774788355133,13303
7,0.8640514233623119,13304
8,0.8536183952900805,13305
11,0.7960485988108442,13306
5,0.9034088318023876,13307
9,0.8431697498432604,13308
11,0.8075522432284312,13309
7,0.865889679278285,13310
