9,0.8270780547790689,11576
9,0.8378710606178665,11578
10,0.8251328695254743,11577
10,0.8240412544946533,11579
5,0.9110927974376081,11581
5,0.9055095408439015,11582
5,0.9122997304482201,11580
5,0.9043115909598961,11583
8,0.8423396128901005,11585
8,0.8614315478386059,11587
8,0.8589756496168378,11584
8,0.8589756496168378,11586
10,0.8301207813158995,11588
11,0.8056403133669082,11591
11,0.7914673013833596,11589
10,0.8301207813158995,11590
10,0.8240412544946532,11594
10,0.8240412544946532,11592
12,0.7874869599775017,11593
12,0.7881791681153024,11595
10,0.814141405941124,11597
10,0.8263972717490186,11599
10,0.8277541485221483,11598
10,0.8156151008478627,11596
7,0.861902156674428,11603
8,0.8536183952900805,11602
6,0.8826594213849183,11601
8,0.8536183952900805,11600
5,0.9110829792756384,11604
5,0.9098776559741021,11606
5,0.9110829792756384,11605
5,0.9098776559741022,11607
5,0.9017765067108758,11610
5,0.9017765067108758,11608
6,0.8800372528079086,11611
6,0.8932850969755861,11609
8,0.8587374919860068,11615
8,0.8546056795786601,11613
9,0.8393877090839998,11614
9,0.8393877090839998,11612
6,0.8867429758429555,11616
6,0.8867429758429555,11618
8,0.8536183952900804,11617
8,0.8536183952900804,11619
4,0.9228203514040977,11623
5,0.9083861601477323,11620
5,0.9095895076510259,11622
5,0.9008332584453173,11621
9,0.8359272673906607,11624
8,0.8437317579470082,11627
8,0.8437317579470082,11625
9,0.8359272673906607,11626
7,0.871855301657376,11629
6,0.890738385879738,11628
6,0.890738385879738,11630
7,0.871855301657376,11631
8,0.839987308487876,11633
8,0.839987308487876,11635
10,0.8183044645725115,11632
10,0.8215932263749227,11634
9,0.8379110736601189,11638
9,0.8283454377305065,11636
10,0.8252048222244025,11639
10,0.8252048222244025,11637
6,0.8944257261168588,11641
6,0.8916710639638015,11643
6,0.8843634000667728,11642
6,0.8843634000667728,11640
7,0.8695156769716682,11646
7,0.861902156674428,11644
6,0.8741624171952236,11647
6,0.8741624171952237,11645
8,0.8339994542239575,11651
8,0.8637494203827676,11649
9,0.8456820676071615,11648
9,0.8431697498432604,11650
6,0.879126217243987,11653
6,0.879126217243987,11654
6,0.879126217243987,11655
6,0.879126217243987,11652
